Year,Niveau de compétence,Compétences,Géographie,Genre,Groupe d'âge,GeoCode,Value
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,55 à 65 ans,12,44.1
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,55 à 65 ans,12,39.6
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,Total,13,46.5
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,Total,13,42.9
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,Total,13,46.2
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,Total,13,49.9
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Femmes+,Total,13,46.7
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,Total,13,35.9
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,16 à 24 ans,13,47.8
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,16 à 24 ans,13,44.8
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,16 à 24 ans,13,56.2
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,16 à 24 ans,13,59.6
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,16 à 24 ans,13,29.4
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,25 à 34 ans,13,65.3
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,25 à 34 ans,13,60.5
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,25 à 34 ans,13,68.9
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,25 à 34 ans,13,74.7
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Femmes+,25 à 34 ans,13,61.7
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,25 à 34 ans,13,46.1
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,35 à 44 ans,13,56.8
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,35 à 44 ans,13,49.5
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,35 à 44 ans,13,56.2
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,35 à 44 ans,13,56.8
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Femmes+,35 à 44 ans,13,57.4
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,35 à 44 ans,13,42.5
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,45 à 54 ans,13,46.3
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,45 à 54 ans,13,43.2
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,45 à 54 ans,13,46.6
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,45 à 54 ans,13,49.5
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Femmes+,45 à 54 ans,13,45.9
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,45 à 54 ans,13,36.9
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Total,55 à 65 ans,13,25.5
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Total,55 à 65 ans,13,24.5
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Hommes+,55 à 65 ans,13,16.9
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Hommes+,55 à 65 ans,13,21.8
2022,3 ou plus,Alphabétisme,Nouveau-Brunswick,Femmes+,55 à 65 ans,13,33.9
2022,3 ou plus,Arithmétique,Nouveau-Brunswick,Femmes+,55 à 65 ans,13,27.1
2022,3 ou plus,Alphabétisme,Québec,Total,Total,24,48.2
2022,3 ou plus,Arithmétique,Québec,Total,Total,24,49.0
2022,3 ou plus,Alphabétisme,Québec,Hommes+,Total,24,47.4
2022,3 ou plus,Arithmétique,Québec,Hommes+,Total,24,54.7
2022,3 ou plus,Alphabétisme,Québec,Femmes+,Total,24,49.0
2022,3 ou plus,Arithmétique,Québec,Femmes+,Total,24,43.1
2022,3 ou plus,Alphabétisme,Québec,Total,16 à 24 ans,24,52.8
2022,3 ou plus,Arithmétique,Québec,Total,16 à 24 ans,24,54.4
2022,3 ou plus,Alphabétisme,Québec,Hommes+,16 à 24 ans,24,50.2
2022,3 ou plus,Arithmétique,Québec,Hommes+,16 à 24 ans,24,56.8
2022,3 ou plus,Alphabétisme,Québec,Femmes+,16 à 24 ans,24,55.5
2022,3 ou plus,Arithmétique,Québec,Femmes+,16 à 24 ans,24,51.8
2022,3 ou plus,Alphabétisme,Québec,Total,25 à 34 ans,24,61.7
2022,3 ou plus,Arithmétique,Québec,Total,25 à 34 ans,24,62.1
2022,3 ou plus,Alphabétisme,Québec,Hommes+,25 à 34 ans,24,60.3
2022,3 ou plus,Arithmétique,Québec,Hommes+,25 à 34 ans,24,67.5
2022,3 ou plus,Alphabétisme,Québec,Femmes+,25 à 34 ans,24,63.3
2022,3 ou plus,Arithmétique,Québec,Femmes+,25 à 34 ans,24,56.3
2022,3 ou plus,Alphabétisme,Québec,Total,35 à 44 ans,24,57.6
2022,3 ou plus,Arithmétique,Québec,Total,35 à 44 ans,24,56.8
2022,3 ou plus,Alphabétisme,Québec,Hommes+,35 à 44 ans,24,57.6
2022,3 ou plus,Arithmétique,Québec,Hommes+,35 à 44 ans,24,63.6
2022,3 ou plus,Alphabétisme,Québec,Femmes+,35 à 44 ans,24,57.5
2022,3 ou plus,Arithmétique,Québec,Femmes+,35 à 44 ans,24,49.8
2022,3 ou plus,Alphabétisme,Québec,Total,45 à 54 ans,24,45.8
2022,3 ou plus,Arithmétique,Québec,Total,45 à 54 ans,24,46.9
2022,3 ou plus,Alphabétisme,Québec,Hommes+,45 à 54 ans,24,46.2
2022,3 ou plus,Arithmétique,Québec,Hommes+,45 à 54 ans,24,55.2
2022,3 ou plus,Alphabétisme,Québec,Femmes+,45 à 54 ans,24,45.5
2022,3 ou plus,Arithmétique,Québec,Femmes+,45 à 54 ans,24,38.5
2022,3 ou plus,Alphabétisme,Québec,Total,55 à 65 ans,24,27.9
2022,3 ou plus,Arithmétique,Québec,Total,55 à 65 ans,24,29.7
2022,3 ou plus,Alphabétisme,Québec,Hommes+,55 à 65 ans,24,26.7
2022,3 ou plus,Arithmétique,Québec,Hommes+,55 à 65 ans,24,34.2
2022,3 ou plus,Alphabétisme,Québec,Femmes+,55 à 65 ans,24,29.1
2022,3 ou plus,Arithmétique,Québec,Femmes+,55 à 65 ans,24,25.2
2022,3 ou plus,Alphabétisme,Ontario,Total,Total,35,50.3
2022,3 ou plus,Arithmétique,Ontario,Total,Total,35,49.2
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,Total,35,50.0
2022,3 ou plus,Arithmétique,Ontario,Hommes+,Total,35,56.1
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,Total,35,50.6
2022,3 ou plus,Arithmétique,Ontario,Femmes+,Total,35,42.3
2022,3 ou plus,Alphabétisme,Ontario,Total,16 à 24 ans,35,53.5
2022,3 ou plus,Arithmétique,Ontario,Total,16 à 24 ans,35,50.7
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,16 à 24 ans,35,55.6
2022,3 ou plus,Arithmétique,Ontario,Hommes+,16 à 24 ans,35,61.4
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,16 à 24 ans,35,51.4
2022,3 ou plus,Arithmétique,Ontario,Femmes+,16 à 24 ans,35,39.2
2022,3 ou plus,Alphabétisme,Ontario,Total,25 à 34 ans,35,62.0
2022,3 ou plus,Arithmétique,Ontario,Total,25 à 34 ans,35,60.6
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,25 à 34 ans,35,57.3
2022,3 ou plus,Arithmétique,Ontario,Hommes+,25 à 34 ans,35,63.6
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,25 à 34 ans,35,66.9
2022,3 ou plus,Arithmétique,Ontario,Femmes+,25 à 34 ans,35,57.6
2022,3 ou plus,Alphabétisme,Ontario,Total,35 à 44 ans,35,49.6
2022,3 ou plus,Arithmétique,Ontario,Total,35 à 44 ans,35,48.2
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,35 à 44 ans,35,55.1
2022,3 ou plus,Arithmétique,Ontario,Hommes+,35 à 44 ans,35,58.6
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,35 à 44 ans,35,44.1
2022,3 ou plus,Arithmétique,Ontario,Femmes+,35 à 44 ans,35,38.0
2022,3 ou plus,Alphabétisme,Ontario,Total,45 à 54 ans,35,49.3
2022,3 ou plus,Arithmétique,Ontario,Total,45 à 54 ans,35,49.9
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,45 à 54 ans,35,50.1
2022,3 ou plus,Arithmétique,Ontario,Hommes+,45 à 54 ans,35,56.0
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,45 à 54 ans,35,48.7
2022,3 ou plus,Arithmétique,Ontario,Femmes+,45 à 54 ans,35,44.1
2022,3 ou plus,Alphabétisme,Ontario,Total,55 à 65 ans,35,37.6
2022,3 ou plus,Arithmétique,Ontario,Total,55 à 65 ans,35,37.0
2022,3 ou plus,Alphabétisme,Ontario,Hommes+,55 à 65 ans,35,33.0
2022,3 ou plus,Arithmétique,Ontario,Hommes+,55 à 65 ans,35,41.8
2022,3 ou plus,Alphabétisme,Ontario,Femmes+,55 à 65 ans,35,42.0
2022,3 ou plus,Arithmétique,Ontario,Femmes+,55 à 65 ans,35,32.4
2022,3 ou plus,Alphabétisme,Manitoba,Total,Total,46,49.5
2022,3 ou plus,Arithmétique,Manitoba,Total,Total,46,47.4
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,Total,46,48.4
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,Total,46,51.5
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,Total,46,50.7
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,Total,46,43.3
2022,3 ou plus,Alphabétisme,Manitoba,Total,16 à 24 ans,46,61.4
2022,3 ou plus,Arithmétique,Manitoba,Total,16 à 24 ans,46,56.0
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,16 à 24 ans,46,59.7
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,16 à 24 ans,46,55.4
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,16 à 24 ans,46,63.1
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,16 à 24 ans,46,56.7
2022,3 ou plus,Alphabétisme,Manitoba,Total,25 à 34 ans,46,51.9
2022,3 ou plus,Arithmétique,Manitoba,Total,25 à 34 ans,46,51.5
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,25 à 34 ans,46,50.8
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,25 à 34 ans,46,57.7
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,25 à 34 ans,46,53.0
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,25 à 34 ans,46,45.2
2022,3 ou plus,Alphabétisme,Manitoba,Total,35 à 44 ans,46,49.3
2022,3 ou plus,Arithmétique,Manitoba,Total,35 à 44 ans,46,49.1
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,35 à 44 ans,46,47.7
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,35 à 44 ans,46,54.1
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,35 à 44 ans,46,50.9
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,35 à 44 ans,46,44.2
2022,3 ou plus,Alphabétisme,Manitoba,Total,45 à 54 ans,46,48.6
2022,3 ou plus,Arithmétique,Manitoba,Total,45 à 54 ans,46,46.1
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,45 à 54 ans,46,49.2
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,45 à 54 ans,46,50.6
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,45 à 54 ans,46,48.1
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,45 à 54 ans,46,41.6
2022,3 ou plus,Alphabétisme,Manitoba,Total,55 à 65 ans,46,37.9
2022,3 ou plus,Arithmétique,Manitoba,Total,55 à 65 ans,46,35.2
2022,3 ou plus,Alphabétisme,Manitoba,Hommes+,55 à 65 ans,46,35.4
2022,3 ou plus,Arithmétique,Manitoba,Hommes+,55 à 65 ans,46,39.3
2022,3 ou plus,Alphabétisme,Manitoba,Femmes+,55 à 65 ans,46,40.3
2022,3 ou plus,Arithmétique,Manitoba,Femmes+,55 à 65 ans,46,31.2
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,Total,47,48.0
2022,3 ou plus,Arithmétique,Saskatchewan,Total,Total,47,46.1
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,Total,47,46.2
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,Total,47,50.1
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,Total,47,49.8
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,Total,47,41.9
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,16 à 24 ans,47,41.1
2022,3 ou plus,Arithmétique,Saskatchewan,Total,16 à 24 ans,47,37.8
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,16 à 24 ans,47,43.8
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,16 à 24 ans,47,42.8
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,16 à 24 ans,47,38.2
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,16 à 24 ans,47,32.3
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,25 à 34 ans,47,57.5
2022,3 ou plus,Arithmétique,Saskatchewan,Total,25 à 34 ans,47,55.2
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,25 à 34 ans,47,54.7
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,25 à 34 ans,47,60.1
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,25 à 34 ans,47,60.4
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,25 à 34 ans,47,50.2
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,35 à 44 ans,47,53.8
2022,3 ou plus,Arithmétique,Saskatchewan,Total,35 à 44 ans,47,49.7
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,35 à 44 ans,47,49.6
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,35 à 44 ans,47,52.8
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,35 à 44 ans,47,58.1
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,35 à 44 ans,47,46.4
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,45 à 54 ans,47,49.8
2022,3 ou plus,Arithmétique,Saskatchewan,Total,45 à 54 ans,47,47.2
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,45 à 54 ans,47,48.6
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,45 à 54 ans,47,48.1
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,45 à 54 ans,47,51.0
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,45 à 54 ans,47,46.3
2022,3 ou plus,Alphabétisme,Saskatchewan,Total,55 à 65 ans,47,36.6
2022,3 ou plus,Arithmétique,Saskatchewan,Total,55 à 65 ans,47,39.2
2022,3 ou plus,Alphabétisme,Saskatchewan,Hommes+,55 à 65 ans,47,34.4
2022,3 ou plus,Arithmétique,Saskatchewan,Hommes+,55 à 65 ans,47,45.1
2022,3 ou plus,Alphabétisme,Saskatchewan,Femmes+,55 à 65 ans,47,38.9
2022,3 ou plus,Arithmétique,Saskatchewan,Femmes+,55 à 65 ans,47,33.1
2022,3 ou plus,Alphabétisme,Alberta,Total,Total,48,52.6
2022,3 ou plus,Arithmétique,Alberta,Total,Total,48,47.3
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,Total,48,53.4
2022,3 ou plus,Arithmétique,Alberta,Hommes+,Total,48,55.0
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,Total,48,51.7
2022,3 ou plus,Arithmétique,Alberta,Femmes+,Total,48,39.4
2022,3 ou plus,Alphabétisme,Alberta,Total,16 à 24 ans,48,55.2
2022,3 ou plus,Arithmétique,Alberta,Total,16 à 24 ans,48,40.7
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,16 à 24 ans,48,51.6
2022,3 ou plus,Arithmétique,Alberta,Hommes+,16 à 24 ans,48,49.8
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,16 à 24 ans,48,59.1
2022,3 ou plus,Arithmétique,Alberta,Femmes+,16 à 24 ans,48,31.1
2022,3 ou plus,Alphabétisme,Alberta,Total,25 à 34 ans,48,56.6
2022,3 ou plus,Arithmétique,Alberta,Total,25 à 34 ans,48,55.5
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,25 à 34 ans,48,55.7
2022,3 ou plus,Arithmétique,Alberta,Hommes+,25 à 34 ans,48,60.5
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,25 à 34 ans,48,57.5
2022,3 ou plus,Arithmétique,Alberta,Femmes+,25 à 34 ans,48,50.4
2022,3 ou plus,Alphabétisme,Alberta,Total,35 à 44 ans,48,57.7
2022,3 ou plus,Arithmétique,Alberta,Total,35 à 44 ans,48,49.0
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,35 à 44 ans,48,61.5
2022,3 ou plus,Arithmétique,Alberta,Hommes+,35 à 44 ans,48,56.5
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,35 à 44 ans,48,53.9
2022,3 ou plus,Arithmétique,Alberta,Femmes+,35 à 44 ans,48,41.4
2022,3 ou plus,Alphabétisme,Alberta,Total,45 à 54 ans,48,48.6
2022,3 ou plus,Arithmétique,Alberta,Total,45 à 54 ans,48,51.2
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,45 à 54 ans,48,50.2
2022,3 ou plus,Arithmétique,Alberta,Hommes+,45 à 54 ans,48,59.1
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,45 à 54 ans,48,47.0
2022,3 ou plus,Arithmétique,Alberta,Femmes+,45 à 54 ans,48,43.0
2022,3 ou plus,Alphabétisme,Alberta,Total,55 à 65 ans,48,43.5
2022,3 ou plus,Arithmétique,Alberta,Total,55 à 65 ans,48,37.6
2022,3 ou plus,Alphabétisme,Alberta,Hommes+,55 à 65 ans,48,45.7
2022,3 ou plus,Arithmétique,Alberta,Hommes+,55 à 65 ans,48,47.2
2022,3 ou plus,Alphabétisme,Alberta,Femmes+,55 à 65 ans,48,41.4
2022,3 ou plus,Arithmétique,Alberta,Femmes+,55 à 65 ans,48,28.3
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,Total,59,58.8
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,Total,59,56.4
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,Total,59,62.4
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,Total,59,64.9
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,Total,59,55.3
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,Total,59,48.1
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,16 à 24 ans,59,60.2
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,16 à 24 ans,59,52.5
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,16 à 24 ans,59,74.3
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,16 à 24 ans,59,72.3
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,16 à 24 ans,59,45.6
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,16 à 24 ans,59,31.8
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,25 à 34 ans,59,67.0
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,25 à 34 ans,59,68.7
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,25 à 34 ans,59,65.3
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,25 à 34 ans,59,69.8
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,25 à 34 ans,59,68.8
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,25 à 34 ans,59,67.5
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,35 à 44 ans,59,66.9
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,35 à 44 ans,59,63.7
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,35 à 44 ans,59,72.4
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,35 à 44 ans,59,71.1
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,35 à 44 ans,59,61.4
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,35 à 44 ans,59,56.4
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,45 à 54 ans,59,55.8
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,45 à 54 ans,59,52.7
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,45 à 54 ans,59,57.7
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,45 à 54 ans,59,62.4
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,45 à 54 ans,59,54.0
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,45 à 54 ans,59,43.6
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Total,55 à 65 ans,59,45.1
2022,3 ou plus,Arithmétique,Colombie-Britannique,Total,55 à 65 ans,59,44.0
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Hommes+,55 à 65 ans,59,45.0
2022,3 ou plus,Arithmétique,Colombie-Britannique,Hommes+,55 à 65 ans,59,50.7
2022,3 ou plus,Alphabétisme,Colombie-Britannique,Femmes+,55 à 65 ans,59,45.3
2022,3 ou plus,Arithmétique,Colombie-Britannique,Femmes+,55 à 65 ans,59,37.7
