Year,Causes of death,Age at time of death,Sex,Value
2021,Chronic lower respiratory diseases,1 to 4 years,Females,0.1
2021,Pneumoconioses and chemical effects,1 to 4 years,Females,0.0
2021,Pneumonitis due to solids and liquids,1 to 4 years,Females,0.0
2021,Malignant neoplasms,5 to 9 years,Both sexes,1.7
2021,Diabetes mellitus,5 to 9 years,Both sexes,0.0
2021,Diseases of heart,5 to 9 years,Both sexes,0.1
2021,Essential hypertension and hypertensive renal disease,5 to 9 years,Both sexes,0.0
2021,Cerebrovascular diseases,5 to 9 years,Both sexes,0.1
2021,Atherosclerosis,5 to 9 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,5 to 9 years,Both sexes,0.0
2021,Chronic lower respiratory diseases,5 to 9 years,Both sexes,0.1
2021,Pneumoconioses and chemical effects,5 to 9 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,5 to 9 years,Both sexes,0.0
2021,Malignant neoplasms,5 to 9 years,Males,1.8
2021,Diabetes mellitus,5 to 9 years,Males,0.0
2021,Diseases of heart,5 to 9 years,Males,0.1
2021,Essential hypertension and hypertensive renal disease,5 to 9 years,Males,0.0
2021,Cerebrovascular diseases,5 to 9 years,Males,0.2
2021,Atherosclerosis,5 to 9 years,Males,0.0
2021,Aortic aneurysm and dissection,5 to 9 years,Males,0.0
2021,Chronic lower respiratory diseases,5 to 9 years,Males,0.1
2021,Pneumoconioses and chemical effects,5 to 9 years,Males,0.0
2021,Pneumonitis due to solids and liquids,5 to 9 years,Males,0.0
2021,Malignant neoplasms,5 to 9 years,Females,1.7
2021,Diabetes mellitus,5 to 9 years,Females,0.1
2021,Diseases of heart,5 to 9 years,Females,0.1
2021,Essential hypertension and hypertensive renal disease,5 to 9 years,Females,0.0
2021,Cerebrovascular diseases,5 to 9 years,Females,0.1
2021,Atherosclerosis,5 to 9 years,Females,0.0
2021,Aortic aneurysm and dissection,5 to 9 years,Females,0.0
2021,Chronic lower respiratory diseases,5 to 9 years,Females,0.1
2021,Pneumoconioses and chemical effects,5 to 9 years,Females,0.0
2021,Pneumonitis due to solids and liquids,5 to 9 years,Females,0.0
2021,Malignant neoplasms,10 to 14 years,Both sexes,1.7
2021,Diabetes mellitus,10 to 14 years,Both sexes,0.1
2021,Diseases of heart,10 to 14 years,Both sexes,0.3
2021,Essential hypertension and hypertensive renal disease,10 to 14 years,Both sexes,0.0
2021,Cerebrovascular diseases,10 to 14 years,Both sexes,0.2
2021,Atherosclerosis,10 to 14 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,10 to 14 years,Both sexes,0.0
2021,Chronic lower respiratory diseases,10 to 14 years,Both sexes,0.0
2021,Pneumoconioses and chemical effects,10 to 14 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,10 to 14 years,Both sexes,0.0
2021,Malignant neoplasms,10 to 14 years,Males,1.9
2021,Diabetes mellitus,10 to 14 years,Males,0.1
2021,Diseases of heart,10 to 14 years,Males,0.2
2021,Essential hypertension and hypertensive renal disease,10 to 14 years,Males,0.0
2021,Cerebrovascular diseases,10 to 14 years,Males,0.2
2021,Atherosclerosis,10 to 14 years,Males,0.0
2021,Aortic aneurysm and dissection,10 to 14 years,Males,0.0
2021,Chronic lower respiratory diseases,10 to 14 years,Males,0.1
2021,Pneumoconioses and chemical effects,10 to 14 years,Males,0.0
2021,Pneumonitis due to solids and liquids,10 to 14 years,Males,0.0
2021,Malignant neoplasms,10 to 14 years,Females,1.5
2021,Diabetes mellitus,10 to 14 years,Females,0.1
2021,Diseases of heart,10 to 14 years,Females,0.4
2021,Essential hypertension and hypertensive renal disease,10 to 14 years,Females,0.0
2021,Cerebrovascular diseases,10 to 14 years,Females,0.3
2021,Atherosclerosis,10 to 14 years,Females,0.0
2021,Aortic aneurysm and dissection,10 to 14 years,Females,0.0
2021,Chronic lower respiratory diseases,10 to 14 years,Females,0.0
2021,Pneumoconioses and chemical effects,10 to 14 years,Females,0.0
2021,Pneumonitis due to solids and liquids,10 to 14 years,Females,0.0
2021,Malignant neoplasms,15 to 24,Both sexes,2.7
2021,Diabetes mellitus,15 to 24,Both sexes,0.5
2021,Diseases of heart,15 to 24,Both sexes,0.9
2021,Essential hypertension and hypertensive renal disease,15 to 24,Both sexes,0.0
2021,Cerebrovascular diseases,15 to 24,Both sexes,0.4
2021,Atherosclerosis,15 to 24,Both sexes,0.0
2021,Aortic aneurysm and dissection,15 to 24,Both sexes,0.0
2021,Chronic lower respiratory diseases,15 to 24,Both sexes,0.2
2021,Pneumoconioses and chemical effects,15 to 24,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,15 to 24,Both sexes,0.1
2021,Malignant neoplasms,15 to 24,Males,3.2
2021,Diabetes mellitus,15 to 24,Males,0.6
2021,Diseases of heart,15 to 24,Males,1.1
2021,Essential hypertension and hypertensive renal disease,15 to 24,Males,0.0
2021,Cerebrovascular diseases,15 to 24,Males,0.4
2021,Atherosclerosis,15 to 24,Males,0.0
2021,Aortic aneurysm and dissection,15 to 24,Males,0.0
2021,Chronic lower respiratory diseases,15 to 24,Males,0.3
2021,Pneumoconioses and chemical effects,15 to 24,Males,0.0
2021,Pneumonitis due to solids and liquids,15 to 24,Males,0.1
2021,Malignant neoplasms,15 to 24,Females,2.2
2021,Diabetes mellitus,15 to 24,Females,0.4
2021,Diseases of heart,15 to 24,Females,0.7
2021,Essential hypertension and hypertensive renal disease,15 to 24,Females,0.0
2021,Cerebrovascular diseases,15 to 24,Females,0.3
2021,Atherosclerosis,15 to 24,Females,0.0
2021,Aortic aneurysm and dissection,15 to 24,Females,0.1
2021,Chronic lower respiratory diseases,15 to 24,Females,0.2
2021,Pneumoconioses and chemical effects,15 to 24,Females,0.0
2021,Pneumonitis due to solids and liquids,15 to 24,Females,0.1
2021,Malignant neoplasms,15 to 19 years,Both sexes,3.0
2021,Diabetes mellitus,15 to 19 years,Both sexes,0.1
2021,Diseases of heart,15 to 19 years,Both sexes,0.5
2021,Essential hypertension and hypertensive renal disease,15 to 19 years,Both sexes,0.0
2021,Cerebrovascular diseases,15 to 19 years,Both sexes,0.3
2021,Atherosclerosis,15 to 19 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,15 to 19 years,Both sexes,0.0
2021,Chronic lower respiratory diseases,15 to 19 years,Both sexes,0.0
2021,Pneumoconioses and chemical effects,15 to 19 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,15 to 19 years,Both sexes,0.0
2021,Malignant neoplasms,15 to 19 years,Males,3.6
2021,Diabetes mellitus,15 to 19 years,Males,0.1
2021,Diseases of heart,15 to 19 years,Males,0.5
2021,Essential hypertension and hypertensive renal disease,15 to 19 years,Males,0.0
2021,Cerebrovascular diseases,15 to 19 years,Males,0.4
2021,Atherosclerosis,15 to 19 years,Males,0.0
2021,Aortic aneurysm and dissection,15 to 19 years,Males,0.0
2021,Chronic lower respiratory diseases,15 to 19 years,Males,0.0
2021,Pneumoconioses and chemical effects,15 to 19 years,Males,0.0
2021,Pneumonitis due to solids and liquids,15 to 19 years,Males,0.1
2021,Malignant neoplasms,15 to 19 years,Females,2.3
2021,Diabetes mellitus,15 to 19 years,Females,0.2
2021,Diseases of heart,15 to 19 years,Females,0.6
2021,Essential hypertension and hypertensive renal disease,15 to 19 years,Females,0.0
2021,Cerebrovascular diseases,15 to 19 years,Females,0.3
2021,Atherosclerosis,15 to 19 years,Females,0.0
2021,Aortic aneurysm and dissection,15 to 19 years,Females,0.0
2021,Chronic lower respiratory diseases,15 to 19 years,Females,0.1
2021,Pneumoconioses and chemical effects,15 to 19 years,Females,0.0
2021,Pneumonitis due to solids and liquids,15 to 19 years,Females,0.0
2021,Malignant neoplasms,20 to 24 years,Both sexes,2.5
2021,Diabetes mellitus,20 to 24 years,Both sexes,0.7
2021,Diseases of heart,20 to 24 years,Both sexes,1.2
2021,Essential hypertension and hypertensive renal disease,20 to 24 years,Both sexes,0.0
2021,Cerebrovascular diseases,20 to 24 years,Both sexes,0.4
2021,Atherosclerosis,20 to 24 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,20 to 24 years,Both sexes,0.0
2021,Chronic lower respiratory diseases,20 to 24 years,Both sexes,0.3
2021,Pneumoconioses and chemical effects,20 to 24 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,20 to 24 years,Both sexes,0.1
2021,Malignant neoplasms,20 to 24 years,Males,2.9
2021,Diabetes mellitus,20 to 24 years,Males,1.0
2021,Diseases of heart,20 to 24 years,Males,1.6
2021,Essential hypertension and hypertensive renal disease,20 to 24 years,Males,0.0
2021,Cerebrovascular diseases,20 to 24 years,Males,0.4
2021,Atherosclerosis,20 to 24 years,Males,0.0
2021,Aortic aneurysm and dissection,20 to 24 years,Males,0.0
2021,Chronic lower respiratory diseases,20 to 24 years,Males,0.3
2021,Pneumoconioses and chemical effects,20 to 24 years,Males,0.0
2021,Pneumonitis due to solids and liquids,20 to 24 years,Males,0.2
2021,Malignant neoplasms,20 to 24 years,Females,2.2
2021,Diabetes mellitus,20 to 24 years,Females,0.5
2021,Diseases of heart,20 to 24 years,Females,0.8
2021,Essential hypertension and hypertensive renal disease,20 to 24 years,Females,0.0
2021,Cerebrovascular diseases,20 to 24 years,Females,0.3
2021,Atherosclerosis,20 to 24 years,Females,0.0
2021,Aortic aneurysm and dissection,20 to 24 years,Females,0.1
2021,Chronic lower respiratory diseases,20 to 24 years,Females,0.3
2021,Pneumoconioses and chemical effects,20 to 24 years,Females,0.0
2021,Pneumonitis due to solids and liquids,20 to 24 years,Females,0.1
2021,Malignant neoplasms,25 to 34 years,Both sexes,6.6
2021,Diabetes mellitus,25 to 34 years,Both sexes,1.0
2021,Diseases of heart,25 to 34 years,Both sexes,3.0
2021,Essential hypertension and hypertensive renal disease,25 to 34 years,Both sexes,0.1
2021,Cerebrovascular diseases,25 to 34 years,Both sexes,0.5
2021,Atherosclerosis,25 to 34 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,25 to 34 years,Both sexes,0.1
2021,Chronic lower respiratory diseases,25 to 34 years,Both sexes,0.3
2021,Pneumoconioses and chemical effects,25 to 34 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,25 to 34 years,Both sexes,0.1
2021,Malignant neoplasms,25 to 34 years,Males,6.5
2021,Diabetes mellitus,25 to 34 years,Males,1.2
2021,Diseases of heart,25 to 34 years,Males,3.9
2021,Essential hypertension and hypertensive renal disease,25 to 34 years,Males,0.2
2021,Cerebrovascular diseases,25 to 34 years,Males,0.5
2021,Atherosclerosis,25 to 34 years,Males,0.1
2021,Aortic aneurysm and dissection,25 to 34 years,Males,0.2
2021,Chronic lower respiratory diseases,25 to 34 years,Males,0.4
2021,Pneumoconioses and chemical effects,25 to 34 years,Males,0.0
2021,Pneumonitis due to solids and liquids,25 to 34 years,Males,0.1
2021,Malignant neoplasms,25 to 34 years,Females,6.6
2021,Diabetes mellitus,25 to 34 years,Females,0.8
2021,Diseases of heart,25 to 34 years,Females,2.0
2021,Essential hypertension and hypertensive renal disease,25 to 34 years,Females,0.0
2021,Cerebrovascular diseases,25 to 34 years,Females,0.6
2021,Atherosclerosis,25 to 34 years,Females,0.0
2021,Aortic aneurysm and dissection,25 to 34 years,Females,0.2
2021,Chronic lower respiratory diseases,25 to 34 years,Females,0.1
2021,Pneumoconioses and chemical effects,25 to 34 years,Females,0.0
2021,Pneumonitis due to solids and liquids,25 to 34 years,Females,0.1
2021,Malignant neoplasms,25 to 29 years,Both sexes,5.3
2021,Diabetes mellitus,25 to 29 years,Both sexes,0.7
2021,Diseases of heart,25 to 29 years,Both sexes,2.2
2021,Essential hypertension and hypertensive renal disease,25 to 29 years,Both sexes,0.0
2021,Cerebrovascular diseases,25 to 29 years,Both sexes,0.4
2021,Atherosclerosis,25 to 29 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,25 to 29 years,Both sexes,0.1
2021,Chronic lower respiratory diseases,25 to 29 years,Both sexes,0.1
2021,Pneumoconioses and chemical effects,25 to 29 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,25 to 29 years,Both sexes,0.1
2021,Malignant neoplasms,25 to 29 years,Males,5.8
2021,Diabetes mellitus,25 to 29 years,Males,0.9
2021,Diseases of heart,25 to 29 years,Males,2.2
2021,Essential hypertension and hypertensive renal disease,25 to 29 years,Males,0.0
2021,Cerebrovascular diseases,25 to 29 years,Males,0.4
2021,Atherosclerosis,25 to 29 years,Males,0.1
2021,Aortic aneurysm and dissection,25 to 29 years,Males,0.1
2021,Chronic lower respiratory diseases,25 to 29 years,Males,0.2
2021,Pneumoconioses and chemical effects,25 to 29 years,Males,0.0
2021,Pneumonitis due to solids and liquids,25 to 29 years,Males,0.1
2021,Malignant neoplasms,25 to 29 years,Females,4.8
2021,Diabetes mellitus,25 to 29 years,Females,0.5
2021,Diseases of heart,25 to 29 years,Females,2.2
2021,Essential hypertension and hypertensive renal disease,25 to 29 years,Females,0.0
2021,Cerebrovascular diseases,25 to 29 years,Females,0.4
2021,Atherosclerosis,25 to 29 years,Females,0.0
2021,Aortic aneurysm and dissection,25 to 29 years,Females,0.0
2021,Chronic lower respiratory diseases,25 to 29 years,Females,0.1
2021,Pneumoconioses and chemical effects,25 to 29 years,Females,0.0
2021,Pneumonitis due to solids and liquids,25 to 29 years,Females,0.1
2021,Malignant neoplasms,30 to 34 years,Both sexes,7.8
2021,Diabetes mellitus,30 to 34 years,Both sexes,1.4
2021,Diseases of heart,30 to 34 years,Both sexes,3.7
2021,Essential hypertension and hypertensive renal disease,30 to 34 years,Both sexes,0.1
2021,Cerebrovascular diseases,30 to 34 years,Both sexes,0.7
2021,Atherosclerosis,30 to 34 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,30 to 34 years,Both sexes,0.2
2021,Chronic lower respiratory diseases,30 to 34 years,Both sexes,0.4
2021,Pneumoconioses and chemical effects,30 to 34 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,30 to 34 years,Both sexes,0.1
2021,Malignant neoplasms,30 to 34 years,Males,7.3
2021,Diabetes mellitus,30 to 34 years,Males,1.6
2021,Diseases of heart,30 to 34 years,Males,5.5
2021,Essential hypertension and hypertensive renal disease,30 to 34 years,Males,0.2
2021,Cerebrovascular diseases,30 to 34 years,Males,0.6
2021,Atherosclerosis,30 to 34 years,Males,0.0
2021,Aortic aneurysm and dissection,30 to 34 years,Males,0.2
2021,Chronic lower respiratory diseases,30 to 34 years,Males,0.7
2021,Pneumoconioses and chemical effects,30 to 34 years,Males,0.0
2021,Pneumonitis due to solids and liquids,30 to 34 years,Males,0.2
2021,Malignant neoplasms,30 to 34 years,Females,8.4
2021,Diabetes mellitus,30 to 34 years,Females,1.2
2021,Diseases of heart,30 to 34 years,Females,1.9
2021,Essential hypertension and hypertensive renal disease,30 to 34 years,Females,0.0
2021,Cerebrovascular diseases,30 to 34 years,Females,0.8
2021,Atherosclerosis,30 to 34 years,Females,0.0
2021,Aortic aneurysm and dissection,30 to 34 years,Females,0.2
2021,Chronic lower respiratory diseases,30 to 34 years,Females,0.1
2021,Pneumoconioses and chemical effects,30 to 34 years,Females,0.0
2021,Pneumonitis due to solids and liquids,30 to 34 years,Females,0.0
2021,Malignant neoplasms,35 to 44 years,Both sexes,22.1
2021,Diabetes mellitus,35 to 44 years,Both sexes,2.3
2021,Diseases of heart,35 to 44 years,Both sexes,10.2
2021,Essential hypertension and hypertensive renal disease,35 to 44 years,Both sexes,0.2
2021,Cerebrovascular diseases,35 to 44 years,Both sexes,2.2
2021,Atherosclerosis,35 to 44 years,Both sexes,0.1
2021,Aortic aneurysm and dissection,35 to 44 years,Both sexes,0.6
2021,Chronic lower respiratory diseases,35 to 44 years,Both sexes,0.2
2021,Pneumoconioses and chemical effects,35 to 44 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,35 to 44 years,Both sexes,0.1
2021,Malignant neoplasms,35 to 44 years,Males,17.9
2021,Diabetes mellitus,35 to 44 years,Males,3.1
2021,Diseases of heart,35 to 44 years,Males,14.6
2021,Essential hypertension and hypertensive renal disease,35 to 44 years,Males,0.3
2021,Cerebrovascular diseases,35 to 44 years,Males,2.4
2021,Atherosclerosis,35 to 44 years,Males,0.1
2021,Aortic aneurysm and dissection,35 to 44 years,Males,1.2
2021,Chronic lower respiratory diseases,35 to 44 years,Males,0.3
2021,Pneumoconioses and chemical effects,35 to 44 years,Males,0.0
2021,Pneumonitis due to solids and liquids,35 to 44 years,Males,0.2
2021,Malignant neoplasms,35 to 44 years,Females,26.3
2021,Diabetes mellitus,35 to 44 years,Females,1.5
2021,Diseases of heart,35 to 44 years,Females,5.7
2021,Essential hypertension and hypertensive renal disease,35 to 44 years,Females,0.1
2021,Cerebrovascular diseases,35 to 44 years,Females,2.0
2021,Atherosclerosis,35 to 44 years,Females,0.1
2021,Aortic aneurysm and dissection,35 to 44 years,Females,0.2
2021,Chronic lower respiratory diseases,35 to 44 years,Females,0.2
2021,Pneumoconioses and chemical effects,35 to 44 years,Females,0.1
2021,Pneumonitis due to solids and liquids,35 to 44 years,Females,0.1
2021,Malignant neoplasms,35 to 39 years,Both sexes,16.1
2021,Diabetes mellitus,35 to 39 years,Both sexes,1.9
2021,Diseases of heart,35 to 39 years,Both sexes,7.5
2021,Essential hypertension and hypertensive renal disease,35 to 39 years,Both sexes,0.2
2021,Cerebrovascular diseases,35 to 39 years,Both sexes,1.7
2021,Atherosclerosis,35 to 39 years,Both sexes,0.0
2021,Aortic aneurysm and dissection,35 to 39 years,Both sexes,0.4
2021,Chronic lower respiratory diseases,35 to 39 years,Both sexes,0.3
2021,Pneumoconioses and chemical effects,35 to 39 years,Both sexes,0.0
2021,Pneumonitis due to solids and liquids,35 to 39 years,Both sexes,0.0
2021,Malignant neoplasms,35 to 39 years,Males,11.9
2021,Diabetes mellitus,35 to 39 years,Males,2.4
