Year,Series,Éléments,Catégories de données,Pilier,Value
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Santé reproductive,,0.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Statistiques sur le genre,,0.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Criminalité et justice,,50.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Pauvreté et revenus,,100.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Sous-score des statistiques sociales,,38.9
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Travail,,100.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Sous-score des statistiques économiques et financières,,100.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Agriculture et utilisation des terres,,50.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Environnement bâti,,50.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Sous-score de l'environnement,,50.0
2024,Inventaire des données ouvertes (ODIN),Deuxième niveau administratif,Toutes les catégories,,48.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Population et statistiques démographiques,,80.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements d'enseignement,,40.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière d'éducation,,40.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements de soins de santé,,30.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière de santé,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Santé reproductive,,50.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Statistiques sur le genre,,50.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pauvreté et revenus,,80.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques sociales,,58.8
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Comptes nationaux,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Travail,,80.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Indices de prix,,50.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Finances gouvernementales,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Monnaie et banque,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Commerce international,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Balance des paiements,,100.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques économiques et financières,,87.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Agriculture et utilisation des terres,,70.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Utilisation des ressources,,50.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Consommation d'énergie,,60.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pollution,,30.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Environnement bâti,,40.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score de l'environnement,,50.0
2016,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Toutes les catégories,,63.5
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Population et statistiques démographiques,,90.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements d'enseignement,,50.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière d'éducation,,40.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements de soins de santé,,70.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière de santé,,60.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Santé reproductive,,50.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Statistiques sur le genre,,40.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Criminalité et justice,,40.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pauvreté et revenus,,90.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques sociales,,58.9
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Comptes nationaux,,87.5
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Travail,,80.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Indices de prix,,80.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Finances gouvernementales,,75.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Monnaie et banque,,83.3
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Commerce international,,100.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Balance des paiements,,100.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques économiques et financières,,85.2
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Agriculture et utilisation des terres,,30.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Utilisation des ressources,,60.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Consommation d'énergie,,60.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pollution,,60.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Environnement bâti,,40.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score de l'environnement,,50.0
2017,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Toutes les catégories,,63.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Population et statistiques démographiques,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements d'enseignement,,50.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière d'éducation,,50.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements de soins de santé,,70.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière de santé,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Santé reproductive,,40.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Statistiques sur le genre,,50.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Criminalité et justice,,80.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pauvreté et revenus,,90.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques sociales,,70.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Comptes nationaux,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Travail,,90.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Indices de prix,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Finances gouvernementales,,75.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Monnaie et banque,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Commerce international,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Balance des paiements,,100.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques économiques et financières,,94.2
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Agriculture et utilisation des terres,,70.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Utilisation des ressources,,75.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Consommation d'énergie,,87.5
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pollution,,87.5
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Environnement bâti,,50.0
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score de l'environnement,,72.7
2018,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Toutes les catégories,,77.8
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Population et statistiques démographiques,,90.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements d'enseignement,,50.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière d'éducation,,40.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements de soins de santé,,60.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière de santé,,70.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Santé reproductive,,50.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sécurité alimentaire et nutrition,,37.5
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Statistiques sur le genre,,50.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Criminalité et justice,,80.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pauvreté et revenus,,90.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques sociales,,62.2
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Comptes nationaux,,87.5
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Travail,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Indices de prix,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Finances gouvernementales,,75.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Monnaie et banque,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Commerce international,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Balance des paiements,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques économiques et financières,,94.2
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Agriculture et utilisation des terres,,50.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Utilisation des ressources,,75.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Consommation d'énergie,,100.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pollution,,62.5
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Environnement bâti,,50.0
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score de l'environnement,,64.3
2020,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Toutes les catégories,,72.2
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Population et statistiques démographiques,,90.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements d'enseignement,,50.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière d'éducation,,40.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Établissements de soins de santé,,60.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Résultats en matière de santé,,100.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Santé reproductive,,70.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sécurité alimentaire et nutrition,,50.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Statistiques sur le genre,,60.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Criminalité et justice,,80.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Pauvreté et revenus,,100.0
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Sous-score des statistiques sociales,,70.4
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Comptes nationaux,,87.5
2022,Inventaire des données ouvertes (ODIN),Sous-score de couverture,Travail,,100.0
