Year,Status,Géographie,Sexe,Groupe d'âge,GeoCode,Value
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 19 ans,13,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 24 ans,13,7
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 24 ans,13,10
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 24 ans,13,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,18 à 24 ans,13,10
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,18 à 24 ans,13,14
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,18 à 24 ans,13,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,20 à 24 ans,13,10
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,20 à 24 ans,13,15
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,20 à 24 ans,13,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 19 ans,13,2
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 19 ans,13,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,15 à 24 ans,13,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,15 à 24 ans,13,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,15 à 24 ans,13,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,18 à 24 ans,13,9
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,18 à 24 ans,13,9
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,18 à 24 ans,13,9
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Les deux sexes,20 à 24 ans,13,11
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Hommes,20 à 24 ans,13,10
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Nouveau-Brunswick,Femmes,20 à 24 ans,13,12
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,5
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 19 ans,24,3
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,9
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,12
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,9
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,12
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,10
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 19 ans,24,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 19 ans,24,4
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 19 ans,24,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,15 à 24 ans,24,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,15 à 24 ans,24,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,15 à 24 ans,24,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,18 à 24 ans,24,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,18 à 24 ans,24,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,18 à 24 ans,24,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Les deux sexes,20 à 24 ans,24,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Hommes,20 à 24 ans,24,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Québec,Femmes,20 à 24 ans,24,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,6
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,5
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,12
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,15
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,11
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,7
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,4
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,4
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,3
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,6
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,15
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,15
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,8
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,8
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,4
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,10
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,9
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 19 ans,47,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 19 ans,47,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,17
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,12
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,15
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,17
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,12
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 19 ans,47,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,5
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,7
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,7
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,10
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,7
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,11
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,4
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 19 ans,47,5
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,6
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,8
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,7
2018,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,8
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 19 ans,48,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 19 ans,48,7
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 19 ans,48,6
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 24 ans,48,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 24 ans,48,10
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 24 ans,48,11
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,18 à 24 ans,48,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,18 à 24 ans,48,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,18 à 24 ans,48,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,20 à 24 ans,48,14
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,20 à 24 ans,48,13
2018,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,20 à 24 ans,48,16
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 19 ans,48,2
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 19 ans,48,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 24 ans,48,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 24 ans,48,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 24 ans,48,3
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,18 à 24 ans,48,6
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,18 à 24 ans,48,8
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,18 à 24 ans,48,4
2018,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,20 à 24 ans,48,6
