Year,Source,Géographie,GeoCode,Value
2020,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.101
2020,Inventaire provincial,Nouveau-Brunswick,13,11.112
2020,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.783
2020,Transports,Nouveau-Brunswick,13,3.124
2020,Industrie lourde,Nouveau-Brunswick,13,0.586
2020,Bâtiments,Nouveau-Brunswick,13,0.971
2020,Agriculture,Nouveau-Brunswick,13,0.455
2020,Déchets et autres,Nouveau-Brunswick,13,0.59
2020,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.354
2020,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.604
2020,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.738
2020,Transports,Terre-Neuve-et-Labrador,10,3.094
2020,Industrie lourde,Terre-Neuve-et-Labrador,10,0.962
2020,Bâtiments,Terre-Neuve-et-Labrador,10,0.811
2020,Agriculture,Terre-Neuve-et-Labrador,10,0.096
2020,Déchets et autres,Terre-Neuve-et-Labrador,10,0.605
2020,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.344
2020,Inventaire territorial,Territoires du Nord-Ouest,61,1.217
2020,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.056
2020,Transports,Territoires du Nord-Ouest,61,0.533
2020,Industrie lourde,Territoires du Nord-Ouest,61,0.367
2020,Bâtiments,Territoires du Nord-Ouest,61,0.128
2020,Déchets et autres,Territoires du Nord-Ouest,61,0.04
2020,Inventaire provincial,Nouvelle-Écosse,12,14.393
2020,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.006
2020,Transports,Nouvelle-Écosse,12,4.255
2020,Industrie lourde,Nouvelle-Écosse,12,0.382
2020,Bâtiments,Nouvelle-Écosse,12,1.995
2020,Agriculture,Nouvelle-Écosse,12,0.404
2020,Déchets et autres,Nouvelle-Écosse,12,0.571
2020,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.356
2020,Inventaire territorial,Nunavut,62,0.634
2020,Transports,Nunavut,62,0.305
2020,Industrie lourde,Nunavut,62,0.124
2020,Bâtiments,Nunavut,62,0.014
2020,Déchets et autres,Nunavut,62,0.038
2020,Inventaire provincial,Ontario,35,148.751
2020,Exploitation pétrolière et gazière,Ontario,35,7.147
2020,Transports,Ontario,35,45.238
2020,Industrie lourde,Ontario,35,26.56
2020,Bâtiments,Ontario,35,38.069
2020,Agriculture,Ontario,35,12.06
2020,Déchets et autres,Ontario,35,7.253
2020,"Fabrication légère, construction et ressources forestières",Ontario,35,8.604
2020,Inventaire provincial,Île-du-Prince-Édouard,11,1.585
2020,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2020,Transports,Île-du-Prince-Édouard,11,0.621
2020,Industrie lourde,Île-du-Prince-Édouard,11,0.015
2020,Bâtiments,Île-du-Prince-Édouard,11,0.31
2020,Agriculture,Île-du-Prince-Édouard,11,0.361
2020,Déchets et autres,Île-du-Prince-Édouard,11,0.089
2020,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.188
2020,Inventaire provincial,Québec,24,74.524
2020,Exploitation pétrolière et gazière,Québec,24,2.545
2020,Transports,Québec,24,27.126
2020,Industrie lourde,Québec,24,17.429
2020,Bâtiments,Québec,24,9.138
2020,Agriculture,Québec,24,8.821
2020,Déchets et autres,Québec,24,4.532
2020,"Fabrication légère, construction et ressources forestières",Québec,24,4.57
2020,Inventaire provincial,Saskatchewan,47,74.589
2020,Exploitation pétrolière et gazière,Saskatchewan,47,26.886
2020,Transports,Saskatchewan,47,8.796
2020,Industrie lourde,Saskatchewan,47,3.638
2020,Bâtiments,Saskatchewan,47,3.934
2020,Agriculture,Saskatchewan,47,16.64
2020,Déchets et autres,Saskatchewan,47,1.418
2020,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.637
2020,Inventaire territorial,Yukon,60,0.593
2020,Exploitation pétrolière et gazière,Yukon,60,0.0
2020,Transports,Yukon,60,0.327
2020,Industrie lourde,Yukon,60,0.104
2020,Bâtiments,Yukon,60,0.041
2020,Agriculture,Yukon,60,0.006
2020,Déchets et autres,Yukon,60,0.036
2020,"Fabrication légère, construction et ressources forestières",Yukon,60,0.024
2021,Inventaire provincial,Alberta,48,268.489
2021,Exploitation pétrolière et gazière,Alberta,48,156.087
2021,Transports,Alberta,48,23.049
2021,Industrie lourde,Alberta,48,18.029
2021,Bâtiments,Alberta,48,20.315
2021,Agriculture,Alberta,48,20.406
2021,Déchets et autres,Alberta,48,4.599
2021,"Fabrication légère, construction et ressources forestières",Alberta,48,2.9
2021,Inventaire provincial,Colombie-Britannique,59,60.588
2021,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.264
2021,Transports,Colombie-Britannique,59,21.508
2021,Industrie lourde,Colombie-Britannique,59,5.495
2021,Bâtiments,Colombie-Britannique,59,9.003
2021,Agriculture,Colombie-Britannique,59,3.119
2021,Déchets et autres,Colombie-Britannique,59,1.798
2021,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.402
2021,Exploitation pétrolière et gazière,Canada,,211.073
2021,Transports,Canada,,148.608
2021,Industrie lourde,Canada,,78.12
2021,Bâtiments,Canada,,84.796
2021,Agriculture,Canada,,69.33
2021,Déchets et autres,Canada,,22.899
2021,"Fabrication légère, construction et ressources forestières",Canada,,23.147
2021,Inventaire provincial,Manitoba,46,20.68
2021,Exploitation pétrolière et gazière,Manitoba,46,0.976
2021,Transports,Manitoba,46,6.083
2021,Industrie lourde,Manitoba,46,1.234
2021,Bâtiments,Manitoba,46,2.846
2021,Agriculture,Manitoba,46,7.275
2021,Déchets et autres,Manitoba,46,1.206
2021,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.001
2021,Inventaire provincial,Nouveau-Brunswick,13,11.815
2021,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.757
2021,Transports,Nouveau-Brunswick,13,3.087
2021,Industrie lourde,Nouveau-Brunswick,13,0.633
2021,Bâtiments,Nouveau-Brunswick,13,0.879
2021,Agriculture,Nouveau-Brunswick,13,0.476
2021,Déchets et autres,Nouveau-Brunswick,13,0.645
2021,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.422
2021,Inventaire provincial,Terre-Neuve-et-Labrador,10,7.981
2021,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.394
2021,Transports,Terre-Neuve-et-Labrador,10,3.084
2021,Industrie lourde,Terre-Neuve-et-Labrador,10,1.16
2021,Bâtiments,Terre-Neuve-et-Labrador,10,0.687
2021,Agriculture,Terre-Neuve-et-Labrador,10,0.092
2021,Déchets et autres,Terre-Neuve-et-Labrador,10,0.576
2021,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.339
2021,Inventaire territorial,Territoires du Nord-Ouest,61,1.283
2021,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.063
2021,Transports,Territoires du Nord-Ouest,61,0.589
2021,Industrie lourde,Territoires du Nord-Ouest,61,0.373
2021,Bâtiments,Territoires du Nord-Ouest,61,0.13
2021,Déchets et autres,Territoires du Nord-Ouest,61,0.041
2021,Inventaire provincial,Nouvelle-Écosse,12,14.245
2021,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.006
2021,Transports,Nouvelle-Écosse,12,4.469
2021,Industrie lourde,Nouvelle-Écosse,12,0.36
2021,Bâtiments,Nouvelle-Écosse,12,1.887
2021,Agriculture,Nouvelle-Écosse,12,0.401
2021,Déchets et autres,Nouvelle-Écosse,12,0.584
2021,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.439
2021,Inventaire territorial,Nunavut,62,0.699
2021,Transports,Nunavut,62,0.359
2021,Industrie lourde,Nunavut,62,0.127
2021,Bâtiments,Nunavut,62,0.014
2021,Déchets et autres,Nunavut,62,0.039
2021,Inventaire provincial,Ontario,35,151.58
2021,Exploitation pétrolière et gazière,Ontario,35,7.561
2021,Transports,Ontario,35,47.098
2021,Industrie lourde,Ontario,35,28.714
2021,Bâtiments,Ontario,35,35.461
2021,Agriculture,Ontario,35,12.15
2021,Déchets et autres,Ontario,35,7.374
2021,"Fabrication légère, construction et ressources forestières",Ontario,35,8.728
2021,Inventaire provincial,Île-du-Prince-Édouard,11,1.628
2021,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2021,Transports,Île-du-Prince-Édouard,11,0.653
2021,Industrie lourde,Île-du-Prince-Édouard,11,0.013
2021,Bâtiments,Île-du-Prince-Édouard,11,0.29
2021,Agriculture,Île-du-Prince-Édouard,11,0.377
2021,Déchets et autres,Île-du-Prince-Édouard,11,0.109
2021,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.183
2021,Inventaire provincial,Québec,24,77.529
2021,Exploitation pétrolière et gazière,Québec,24,2.57
2021,Transports,Québec,24,29.225
2021,Industrie lourde,Québec,24,17.778
2021,Bâtiments,Québec,24,9.39
2021,Agriculture,Québec,24,8.739
2021,Déchets et autres,Québec,24,4.48
2021,"Fabrication légère, construction et ressources forestières",Québec,24,5.026
2021,Inventaire provincial,Saskatchewan,47,76.409
2021,Exploitation pétrolière et gazière,Saskatchewan,47,26.395
2021,Transports,Saskatchewan,47,9.052
2021,Industrie lourde,Saskatchewan,47,4.065
2021,Bâtiments,Saskatchewan,47,3.854
2021,Agriculture,Saskatchewan,47,16.286
2021,Déchets et autres,Saskatchewan,47,1.41
2021,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.642
2021,Inventaire territorial,Yukon,60,0.647
2021,Exploitation pétrolière et gazière,Yukon,60,0.0
2021,Transports,Yukon,60,0.35
2021,Industrie lourde,Yukon,60,0.137
2021,Bâtiments,Yukon,60,0.04
2021,Agriculture,Yukon,60,0.009
2021,Déchets et autres,Yukon,60,0.037
2021,"Fabrication légère, construction et ressources forestières",Yukon,60,0.03
2022,Inventaire provincial,Alberta,48,265.467
2022,Exploitation pétrolière et gazière,Alberta,48,154.16
2022,Transports,Alberta,48,23.749
2022,Industrie lourde,Alberta,48,17.676
2022,Bâtiments,Alberta,48,21.272
2022,Agriculture,Alberta,48,20.901
2022,Déchets et autres,Alberta,48,4.65
2022,"Fabrication légère, construction et ressources forestières",Alberta,48,3.087
2022,Inventaire provincial,Colombie-Britannique,59,61.537
2022,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.294
2022,Transports,Colombie-Britannique,59,22.529
2022,Industrie lourde,Colombie-Britannique,59,5.191
2022,Bâtiments,Colombie-Britannique,59,9.377
2022,Agriculture,Colombie-Britannique,59,3.114
2022,Déchets et autres,Colombie-Britannique,59,1.879
2022,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.375
2022,Exploitation pétrolière et gazière,Canada,,209.4
2022,Transports,Canada,,155.105
2022,Industrie lourde,Canada,,78.107
2022,Bâtiments,Canada,,88.289
2022,Agriculture,Canada,,70.091
2022,Déchets et autres,Canada,,23.01
2022,"Fabrication légère, construction et ressources forestières",Canada,,23.72
2022,Inventaire provincial,Manitoba,46,21.736
2022,Exploitation pétrolière et gazière,Manitoba,46,0.997
2022,Transports,Manitoba,46,6.394
2022,Industrie lourde,Manitoba,46,1.379
2022,Bâtiments,Manitoba,46,3.202
2022,Agriculture,Manitoba,46,7.264
2022,Déchets et autres,Manitoba,46,1.363
2022,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.089
2022,Inventaire provincial,Nouveau-Brunswick,13,12.419
2022,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.589
2022,Transports,Nouveau-Brunswick,13,3.08
2022,Industrie lourde,Nouveau-Brunswick,13,0.755
2022,Bâtiments,Nouveau-Brunswick,13,0.945
2022,Agriculture,Nouveau-Brunswick,13,0.47
2022,Déchets et autres,Nouveau-Brunswick,13,0.651
2022,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.437
2022,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.059
2022,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.293
2022,Transports,Terre-Neuve-et-Labrador,10,3.227
2022,Industrie lourde,Terre-Neuve-et-Labrador,10,1.157
2022,Bâtiments,Terre-Neuve-et-Labrador,10,0.688
2022,Agriculture,Terre-Neuve-et-Labrador,10,0.095
2022,Déchets et autres,Terre-Neuve-et-Labrador,10,0.579
2022,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.331
2022,Inventaire territorial,Territoires du Nord-Ouest,61,1.353
2022,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.071
2022,Transports,Territoires du Nord-Ouest,61,0.613
2022,Industrie lourde,Territoires du Nord-Ouest,61,0.388
2022,Bâtiments,Territoires du Nord-Ouest,61,0.141
2022,Déchets et autres,Territoires du Nord-Ouest,61,0.042
2022,Inventaire provincial,Nouvelle-Écosse,12,14.292
2022,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.005
2022,Transports,Nouvelle-Écosse,12,4.697
2022,Industrie lourde,Nouvelle-Écosse,12,0.365
2022,Bâtiments,Nouvelle-Écosse,12,1.971
2022,Agriculture,Nouvelle-Écosse,12,0.401
2022,Déchets et autres,Nouvelle-Écosse,12,0.593
2022,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.411
2022,Inventaire territorial,Nunavut,62,0.697
2022,Transports,Nunavut,62,0.357
2022,Industrie lourde,Nunavut,62,0.131
2022,Bâtiments,Nunavut,62,0.014
2022,Déchets et autres,Nunavut,62,0.041
2022,Inventaire provincial,Ontario,35,157.557
2022,Exploitation pétrolière et gazière,Ontario,35,7.973
2022,Transports,Ontario,35,49.686
2022,Industrie lourde,Ontario,35,28.779
2022,Bâtiments,Ontario,35,36.592
2022,Agriculture,Ontario,35,12.369
2022,Déchets et autres,Ontario,35,7.282
2022,"Fabrication légère, construction et ressources forestières",Ontario,35,9.42
2022,Inventaire provincial,Île-du-Prince-Édouard,11,1.606
2022,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2022,Transports,Île-du-Prince-Édouard,11,0.676
2022,Industrie lourde,Île-du-Prince-Édouard,11,0.012
2022,Bâtiments,Île-du-Prince-Édouard,11,0.301
2022,Agriculture,Île-du-Prince-Édouard,11,0.378
2022,Déchets et autres,Île-du-Prince-Édouard,11,0.073
2022,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.165
2022,Inventaire provincial,Québec,24,79.286
2022,Exploitation pétrolière et gazière,Québec,24,2.712
2022,Transports,Québec,24,30.876
2022,Industrie lourde,Québec,24,17.891
2022,Bâtiments,Québec,24,9.576
2022,Agriculture,Québec,24,8.869
2022,Déchets et autres,Québec,24,4.425
2022,"Fabrication légère, construction et ressources forestières",Québec,24,4.671
2022,Inventaire provincial,Saskatchewan,47,75.231
2022,Exploitation pétrolière et gazière,Saskatchewan,47,26.305
2022,Transports,Saskatchewan,47,8.848
2022,Industrie lourde,Saskatchewan,47,4.246
2022,Bâtiments,Saskatchewan,47,4.174
2022,Agriculture,Saskatchewan,47,16.221
2022,Déchets et autres,Saskatchewan,47,1.394
2022,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.664
2022,Inventaire territorial,Yukon,60,0.66
2022,Exploitation pétrolière et gazière,Yukon,60,0.0
2022,Transports,Yukon,60,0.374
2022,Industrie lourde,Yukon,60,0.137
2022,Bâtiments,Yukon,60,0.036
2022,Agriculture,Yukon,60,0.009
2022,Déchets et autres,Yukon,60,0.037
2022,"Fabrication légère, construction et ressources forestières",Yukon,60,0.028
2023,Inventaire provincial,Alberta,48,263.376
2023,Exploitation pétrolière et gazière,Alberta,48,154.109
2023,Transports,Alberta,48,23.87
2023,Industrie lourde,Alberta,48,17.996
2023,Bâtiments,Alberta,48,20.177
2023,Agriculture,Alberta,48,19.707
2023,Déchets et autres,Alberta,48,4.683
2023,"Fabrication légère, construction et ressources forestières",Alberta,48,3.137
2023,Inventaire provincial,Colombie-Britannique,59,60.418
2023,Exploitation pétrolière et gazière,Colombie-Britannique,59,12.426
2023,Transports,Colombie-Britannique,59,22.435
2023,Industrie lourde,Colombie-Britannique,59,5.538
2023,Bâtiments,Colombie-Britannique,59,8.616
2023,Agriculture,Colombie-Britannique,59,3.031
2023,Déchets et autres,Colombie-Britannique,59,1.88
2023,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.511
2023,Exploitation pétrolière et gazière,Canada,,207.955
2023,Transports,Canada,,156.587
2023,Industrie lourde,Canada,,78.336
2023,Bâtiments,Canada,,82.651
2023,Agriculture,Canada,,69.388
2023,Déchets et autres,Canada,,23.015
2023,"Fabrication légère, construction et ressources forestières",Canada,,23.542
2023,Inventaire provincial,Manitoba,46,21.279
2023,Exploitation pétrolière et gazière,Manitoba,46,0.896
2023,Transports,Manitoba,46,6.582
2023,Industrie lourde,Manitoba,46,1.316
2023,Bâtiments,Manitoba,46,2.831
2023,Agriculture,Manitoba,46,7.084
2023,Déchets et autres,Manitoba,46,1.366
2023,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.128
2023,Inventaire provincial,Nouveau-Brunswick,13,11.466
2023,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.655
2023,Transports,Nouveau-Brunswick,13,3.132
2023,Industrie lourde,Nouveau-Brunswick,13,0.605
2023,Bâtiments,Nouveau-Brunswick,13,0.93
2023,Agriculture,Nouveau-Brunswick,13,0.454
2023,Déchets et autres,Nouveau-Brunswick,13,0.665
2023,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.364
2023,Inventaire provincial,Terre-Neuve-et-Labrador,10,7.922
2023,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.27
2023,Transports,Terre-Neuve-et-Labrador,10,3.224
2023,Industrie lourde,Terre-Neuve-et-Labrador,10,1.065
2023,Bâtiments,Terre-Neuve-et-Labrador,10,0.666
2023,Agriculture,Terre-Neuve-et-Labrador,10,0.103
2023,Déchets et autres,Terre-Neuve-et-Labrador,10,0.573
2023,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.335
2023,Inventaire territorial,Territoires du Nord-Ouest,61,1.36
2023,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.068
2023,Transports,Territoires du Nord-Ouest,61,0.606
2023,Industrie lourde,Territoires du Nord-Ouest,61,0.345
2023,Bâtiments,Territoires du Nord-Ouest,61,0.124
2023,Déchets et autres,Territoires du Nord-Ouest,61,0.043
2023,Inventaire provincial,Nouvelle-Écosse,12,13.539
2023,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.006
2023,Transports,Nouvelle-Écosse,12,4.928
2023,Industrie lourde,Nouvelle-Écosse,12,0.409
2023,Bâtiments,Nouvelle-Écosse,12,1.777
2023,Agriculture,Nouvelle-Écosse,12,0.395
