Year,Gender,Age group,Geography,GeoCode,Progress,Value
2016,Total - Gender,55 to 59 years,Alberta,48,7.4,7.4
2016,Total - Gender,60 to 64 years,Alberta,48,10.8,10.8
2016,Total - Gender,65 years and over,Alberta,48,5.7,5.7
2016,Total - Gender,65 to 69 years,Alberta,48,6.7,6.7
2016,Total - Gender,70 years and over,Alberta,48,,
2016,Men+,15 years and over,Alberta,48,8.8,8.8
2016,Men+,15 to 24 years,Alberta,48,14.1,14.1
2016,Men+,25 years and over,Alberta,48,7.9,7.9
2016,Men+,25 to 44 years,Alberta,48,7.8,7.8
2016,Men+,45 to 64 years,Alberta,48,8.2,8.2
2016,Men+,45 years and over,Alberta,48,8.1,8.1
2016,Men+,25 to 54 years,Alberta,48,7.8,7.8
2016,Men+,55 years and over,Alberta,48,8.4,8.4
2016,Men+,15 to 64 years,Alberta,48,8.9,8.9
2016,Men+,15 to 19 years,Alberta,48,18.0,18.0
2016,Men+,20 to 24 years,Alberta,48,11.9,11.9
2016,Men+,25 to 29 years,Alberta,48,9.1,9.1
2016,Men+,30 to 34 years,Alberta,48,7.2,7.2
2016,Men+,35 to 39 years,Alberta,48,6.8,6.8
2016,Men+,40 to 44 years,Alberta,48,8.1,8.1
2016,Men+,45 to 49 years,Alberta,48,7.5,7.5
2016,Men+,50 to 54 years,Alberta,48,8.2,8.2
2016,Men+,55 to 59 years,Alberta,48,7.2,7.2
2016,Men+,60 to 64 years,Alberta,48,10.9,10.9
2016,Men+,65 years and over,Alberta,48,,
2016,Men+,65 to 69 years,Alberta,48,,
2016,Men+,70 years and over,Alberta,48,,
2016,Women+,15 years and over,Alberta,48,7.5,7.5
2016,Women+,15 to 24 years,Alberta,48,11.4,11.4
2016,Women+,25 years and over,Alberta,48,6.8,6.8
2016,Women+,25 to 44 years,Alberta,48,6.2,6.2
2016,Women+,45 to 64 years,Alberta,48,7.9,7.9
2016,Women+,45 years and over,Alberta,48,7.5,7.5
2016,Women+,25 to 54 years,Alberta,48,6.6,6.6
2016,Women+,55 years and over,Alberta,48,7.8,7.8
2016,Women+,15 to 64 years,Alberta,48,7.6,7.6
2016,Women+,15 to 19 years,Alberta,48,17.1,17.1
2016,Women+,20 to 24 years,Alberta,48,7.9,7.9
2016,Women+,25 to 29 years,Alberta,48,6.9,6.9
2016,Women+,30 to 34 years,Alberta,48,5.8,5.8
2016,Women+,35 to 39 years,Alberta,48,6.2,6.2
2016,Women+,40 to 44 years,Alberta,48,6.1,6.1
2016,Women+,45 to 49 years,Alberta,48,8.3,8.3
2016,Women+,50 to 54 years,Alberta,48,6.1,6.1
2016,Women+,55 to 59 years,Alberta,48,7.6,7.6
2016,Women+,60 to 64 years,Alberta,48,10.6,10.6
2016,Women+,65 years and over,Alberta,48,,
2016,Women+,65 to 69 years,Alberta,48,,
2016,Women+,70 years and over,Alberta,48,,
2016,Total - Gender,15 years and over,British Columbia,59,6.1,6.1
2016,Total - Gender,15 to 24 years,British Columbia,59,10.1,10.1
2016,Total - Gender,25 years and over,British Columbia,59,5.4,5.4
2016,Total - Gender,25 to 44 years,British Columbia,59,5.6,5.6
2016,Total - Gender,45 to 64 years,British Columbia,59,5.2,5.2
2016,Total - Gender,45 years and over,British Columbia,59,5.3,5.3
2016,Total - Gender,25 to 54 years,British Columbia,59,5.4,5.4
2016,Total - Gender,55 years and over,British Columbia,59,5.6,5.6
2016,Total - Gender,15 to 64 years,British Columbia,59,6.1,6.1
2016,Total - Gender,15 to 19 years,British Columbia,59,13.4,13.4
2016,Total - Gender,20 to 24 years,British Columbia,59,8.3,8.3
2016,Total - Gender,25 to 29 years,British Columbia,59,7.0,7.0
2016,Total - Gender,30 to 34 years,British Columbia,59,5.3,5.3
2016,Total - Gender,35 to 39 years,British Columbia,59,5.1,5.1
2016,Total - Gender,40 to 44 years,British Columbia,59,5.0,5.0
2016,Total - Gender,45 to 49 years,British Columbia,59,4.7,4.7
2016,Total - Gender,50 to 54 years,British Columbia,59,5.1,5.1
2016,Total - Gender,55 to 59 years,British Columbia,59,5.3,5.3
2016,Total - Gender,60 to 64 years,British Columbia,59,6.2,6.2
2016,Total - Gender,65 years and over,British Columbia,59,5.6,5.6
2016,Total - Gender,65 to 69 years,British Columbia,59,5.2,5.2
2016,Total - Gender,70 years and over,British Columbia,59,6.0,6.0
2016,Men+,15 years and over,British Columbia,59,6.6,6.6
2016,Men+,15 to 24 years,British Columbia,59,11.4,11.4
2016,Men+,25 years and over,British Columbia,59,5.8,5.8
2016,Men+,25 to 44 years,British Columbia,59,6.2,6.2
2016,Men+,45 to 64 years,British Columbia,59,5.3,5.3
2016,Men+,45 years and over,British Columbia,59,5.5,5.5
2016,Men+,25 to 54 years,British Columbia,59,5.7,5.7
2016,Men+,55 years and over,British Columbia,59,6.3,6.3
2016,Men+,15 to 64 years,British Columbia,59,6.6,6.6
2016,Men+,15 to 19 years,British Columbia,59,14.5,14.5
2016,Men+,20 to 24 years,British Columbia,59,9.9,9.9
2016,Men+,25 to 29 years,British Columbia,59,8.3,8.3
2016,Men+,30 to 34 years,British Columbia,59,5.8,5.8
2016,Men+,35 to 39 years,British Columbia,59,4.6,4.6
2016,Men+,40 to 44 years,British Columbia,59,5.8,5.8
2016,Men+,45 to 49 years,British Columbia,59,4.6,4.6
2016,Men+,50 to 54 years,British Columbia,59,4.7,4.7
2016,Men+,55 to 59 years,British Columbia,59,5.5,5.5
2016,Men+,60 to 64 years,British Columbia,59,7.0,7.0
2016,Men+,65 years and over,British Columbia,59,6.8,6.8
2016,Men+,65 to 69 years,British Columbia,59,,
2016,Men+,70 years and over,British Columbia,59,,
2016,Women+,15 years and over,British Columbia,59,5.5,5.5
2016,Women+,15 to 24 years,British Columbia,59,8.7,8.7
2016,Women+,25 years and over,British Columbia,59,5.0,5.0
2016,Women+,25 to 44 years,British Columbia,59,4.9,4.9
2016,Women+,45 to 64 years,British Columbia,59,5.2,5.2
2016,Women+,45 years and over,British Columbia,59,5.0,5.0
2016,Women+,25 to 54 years,British Columbia,59,5.0,5.0
2016,Women+,55 years and over,British Columbia,59,4.8,4.8
2016,Women+,15 to 64 years,British Columbia,59,5.6,5.6
2016,Women+,15 to 19 years,British Columbia,59,12.4,12.4
2016,Women+,20 to 24 years,British Columbia,59,6.5,6.5
2016,Women+,25 to 29 years,British Columbia,59,5.5,5.5
2016,Women+,30 to 34 years,British Columbia,59,4.6,4.6
2016,Women+,35 to 39 years,British Columbia,59,5.6,5.6
2016,Women+,40 to 44 years,British Columbia,59,4.0,4.0
2016,Women+,45 to 49 years,British Columbia,59,4.8,4.8
2016,Women+,50 to 54 years,British Columbia,59,5.6,5.6
2016,Women+,55 to 59 years,British Columbia,59,5.1,5.1
2016,Women+,60 to 64 years,British Columbia,59,5.0,5.0
2016,Women+,65 years and over,British Columbia,59,3.4,3.4
2016,Women+,65 to 69 years,British Columbia,59,,
2016,Women+,70 years and over,British Columbia,59,,
2017,Total - Gender,15 to 24 years,Canada,,11.2,11.2
2017,Total - Gender,25 years and over,Canada,,5.6,5.6
2017,Total - Gender,25 to 44 years,Canada,,5.7,5.7
2017,Total - Gender,45 to 64 years,Canada,,5.6,5.6
2017,Total - Gender,45 years and over,Canada,,5.5,5.5
2017,Total - Gender,25 to 54 years,Canada,,5.6,5.6
2017,Total - Gender,55 years and over,Canada,,5.8,5.8
2017,Total - Gender,15 to 64 years,Canada,,6.5,6.5
2017,Total - Gender,15 to 19 years,Canada,,15.1,15.1
2017,Total - Gender,20 to 24 years,Canada,,8.9,8.9
2017,Total - Gender,25 to 29 years,Canada,,7.3,7.3
2017,Total - Gender,30 to 34 years,Canada,,5.5,5.5
2017,Total - Gender,35 to 39 years,Canada,,5.0,5.0
2017,Total - Gender,40 to 44 years,Canada,,5.2,5.2
2017,Total - Gender,45 to 49 years,Canada,,5.4,5.4
2017,Total - Gender,50 to 54 years,Canada,,5.1,5.1
2017,Total - Gender,55 to 59 years,Canada,,5.5,5.5
2017,Total - Gender,60 to 64 years,Canada,,6.8,6.8
2017,Total - Gender,65 years and over,Canada,,5.1,5.1
2017,Total - Gender,65 to 69 years,Canada,,5.7,5.7
2017,Total - Gender,70 years and over,Canada,,4.1,4.1
2017,Men+,15 years and over,Canada,,6.9,6.9
2017,Men+,15 to 24 years,Canada,,12.7,12.7
2017,Men+,25 years and over,Canada,,5.9,5.9
2017,Men+,25 to 44 years,Canada,,6.0,6.0
2017,Men+,45 to 64 years,Canada,,5.8,5.8
2017,Men+,45 years and over,Canada,,5.8,5.8
2017,Men+,25 to 54 years,Canada,,5.8,5.8
2017,Men+,55 years and over,Canada,,6.2,6.2
2017,Men+,15 to 64 years,Canada,,7.0,7.0
2017,Men+,15 to 19 years,Canada,,16.9,16.9
2017,Men+,20 to 24 years,Canada,,10.5,10.5
2017,Men+,25 to 29 years,Canada,,8.1,8.1
2017,Men+,30 to 34 years,Canada,,5.6,5.6
2017,Men+,35 to 39 years,Canada,,5.2,5.2
2017,Men+,40 to 44 years,Canada,,5.1,5.1
2017,Men+,45 to 49 years,Canada,,5.3,5.3
2017,Men+,50 to 54 years,Canada,,5.3,5.3
2017,Men+,55 to 59 years,Canada,,5.9,5.9
2017,Men+,60 to 64 years,Canada,,7.3,7.3
2017,Men+,65 years and over,Canada,,5.3,5.3
2017,Men+,65 to 69 years,Canada,,6.1,6.1
2017,Men+,70 years and over,Canada,,3.9,3.9
2017,Women+,15 years and over,Canada,,6.0,6.0
2017,Women+,15 to 24 years,Canada,,9.5,9.5
2017,Women+,25 years and over,Canada,,5.3,5.3
2017,Women+,25 to 44 years,Canada,,5.4,5.4
2017,Women+,45 to 64 years,Canada,,5.3,5.3
2017,Women+,45 years and over,Canada,,5.2,5.2
2017,Women+,25 to 54 years,Canada,,5.3,5.3
2017,Women+,55 years and over,Canada,,5.4,5.4
2017,Women+,15 to 64 years,Canada,,6.0,6.0
2017,Women+,15 to 19 years,Canada,,13.4,13.4
2017,Women+,20 to 24 years,Canada,,7.2,7.2
2017,Women+,25 to 29 years,Canada,,6.4,6.4
2017,Women+,30 to 34 years,Canada,,5.3,5.3
2017,Women+,35 to 39 years,Canada,,4.8,4.8
2017,Women+,40 to 44 years,Canada,,5.3,5.3
2017,Women+,45 to 49 years,Canada,,5.5,5.5
2017,Women+,50 to 54 years,Canada,,4.8,4.8
2017,Women+,55 to 59 years,Canada,,5.0,5.0
2017,Women+,60 to 64 years,Canada,,6.2,6.2
2017,Women+,65 years and over,Canada,,4.8,4.8
2017,Women+,65 to 69 years,Canada,,5.0,5.0
2017,Women+,70 years and over,Canada,,4.3,4.3
2017,Total - Gender,15 years and over,Newfoundland and Labrador,10,15.2,15.2
2017,Total - Gender,15 to 24 years,Newfoundland and Labrador,10,17.4,17.4
2017,Total - Gender,25 years and over,Newfoundland and Labrador,10,14.8,14.8
2017,Total - Gender,25 to 44 years,Newfoundland and Labrador,10,12.7,12.7
2017,Total - Gender,45 to 64 years,Newfoundland and Labrador,10,16.5,16.5
2017,Total - Gender,45 years and over,Newfoundland and Labrador,10,16.5,16.5
2017,Total - Gender,25 to 54 years,Newfoundland and Labrador,10,13.3,13.3
2017,Total - Gender,55 years and over,Newfoundland and Labrador,10,19.2,19.2
2017,Total - Gender,15 to 64 years,Newfoundland and Labrador,10,15.1,15.1
2017,Total - Gender,15 to 19 years,Newfoundland and Labrador,10,22.9,22.9
2017,Total - Gender,20 to 24 years,Newfoundland and Labrador,10,13.8,13.8
2017,Total - Gender,25 to 29 years,Newfoundland and Labrador,10,15.7,15.7
2017,Total - Gender,30 to 34 years,Newfoundland and Labrador,10,13.1,13.1
2017,Total - Gender,35 to 39 years,Newfoundland and Labrador,10,11.0,11.0
2017,Total - Gender,40 to 44 years,Newfoundland and Labrador,10,11.5,11.5
2017,Total - Gender,45 to 49 years,Newfoundland and Labrador,10,12.3,12.3
2017,Total - Gender,50 to 54 years,Newfoundland and Labrador,10,15.7,15.7
2017,Total - Gender,55 to 59 years,Newfoundland and Labrador,10,17.9,17.9
2017,Total - Gender,60 to 64 years,Newfoundland and Labrador,10,22.2,22.2
2017,Total - Gender,65 years and over,Newfoundland and Labrador,10,16.7,16.7
2017,Total - Gender,65 to 69 years,Newfoundland and Labrador,10,17.5,17.5
2017,Total - Gender,70 years and over,Newfoundland and Labrador,10,,
2017,Men+,15 years and over,Newfoundland and Labrador,10,18.8,18.8
2017,Men+,15 to 24 years,Newfoundland and Labrador,10,21.1,21.1
2017,Men+,25 years and over,Newfoundland and Labrador,10,18.4,18.4
2017,Men+,25 to 44 years,Newfoundland and Labrador,10,16.4,16.4
2017,Men+,45 to 64 years,Newfoundland and Labrador,10,20.1,20.1
2017,Men+,45 years and over,Newfoundland and Labrador,10,20.0,20.0
2017,Men+,25 to 54 years,Newfoundland and Labrador,10,17.0,17.0
2017,Men+,55 years and over,Newfoundland and Labrador,10,22.1,22.1
2017,Men+,15 to 64 years,Newfoundland and Labrador,10,18.7,18.7
2017,Men+,15 to 19 years,Newfoundland and Labrador,10,29.2,29.2
2017,Men+,20 to 24 years,Newfoundland and Labrador,10,16.7,16.7
2017,Men+,25 to 29 years,Newfoundland and Labrador,10,19.5,19.5
2017,Men+,30 to 34 years,Newfoundland and Labrador,10,15.8,15.8
2017,Men+,35 to 39 years,Newfoundland and Labrador,10,13.5,13.5
2017,Men+,40 to 44 years,Newfoundland and Labrador,10,16.2,16.2
2017,Men+,45 to 49 years,Newfoundland and Labrador,10,16.1,16.1
2017,Men+,50 to 54 years,Newfoundland and Labrador,10,20.0,20.0
2017,Men+,55 to 59 years,Newfoundland and Labrador,10,21.7,21.7
2017,Men+,60 to 64 years,Newfoundland and Labrador,10,23.5,23.5
2017,Men+,65 years and over,Newfoundland and Labrador,10,,
2017,Men+,65 to 69 years,Newfoundland and Labrador,10,,
2017,Men+,70 years and over,Newfoundland and Labrador,10,,
2017,Women+,15 years and over,Newfoundland and Labrador,10,11.3,11.3
2017,Women+,15 to 24 years,Newfoundland and Labrador,10,13.5,13.5
2017,Women+,25 years and over,Newfoundland and Labrador,10,10.9,10.9
2017,Women+,25 to 44 years,Newfoundland and Labrador,10,9.0,9.0
2017,Women+,45 to 64 years,Newfoundland and Labrador,10,12.7,12.7
2017,Women+,45 years and over,Newfoundland and Labrador,10,12.5,12.5
2017,Women+,25 to 54 years,Newfoundland and Labrador,10,9.6,9.6
2017,Women+,55 years and over,Newfoundland and Labrador,10,15.4,15.4
2017,Women+,15 to 64 years,Newfoundland and Labrador,10,11.3,11.3
2017,Women+,15 to 19 years,Newfoundland and Labrador,10,18.2,18.2
2017,Women+,20 to 24 years,Newfoundland and Labrador,10,10.5,10.5
2017,Women+,25 to 29 years,Newfoundland and Labrador,10,11.4,11.4
2017,Women+,30 to 34 years,Newfoundland and Labrador,10,9.5,9.5
2017,Women+,35 to 39 years,Newfoundland and Labrador,10,8.4,8.4
2017,Women+,40 to 44 years,Newfoundland and Labrador,10,7.3,7.3
2017,Women+,45 to 49 years,Newfoundland and Labrador,10,9.4,9.4
2017,Women+,50 to 54 years,Newfoundland and Labrador,10,11.6,11.6
2017,Women+,55 to 59 years,Newfoundland and Labrador,10,13.5,13.5
2017,Women+,60 to 64 years,Newfoundland and Labrador,10,20.5,20.5
2017,Women+,65 years and over,Newfoundland and Labrador,10,,
2017,Women+,65 to 69 years,Newfoundland and Labrador,10,,
2017,Women+,70 years and over,Newfoundland and Labrador,10,,
2017,Total - Gender,15 years and over,Prince Edward Island,11,10.0,10.0
2017,Total - Gender,15 to 24 years,Prince Edward Island,11,12.9,12.9
2017,Total - Gender,25 years and over,Prince Edward Island,11,9.4,9.4
2017,Total - Gender,25 to 44 years,Prince Edward Island,11,9.3,9.3
2017,Total - Gender,45 to 64 years,Prince Edward Island,11,9.2,9.2
2017,Total - Gender,45 years and over,Prince Edward Island,11,9.5,9.5
2017,Total - Gender,25 to 54 years,Prince Edward Island,11,8.7,8.7
2017,Total - Gender,55 years and over,Prince Edward Island,11,10.7,10.7
2017,Total - Gender,15 to 64 years,Prince Edward Island,11,9.9,9.9
2017,Total - Gender,15 to 19 years,Prince Edward Island,11,18.0,18.0
2017,Total - Gender,20 to 24 years,Prince Edward Island,11,10.8,10.8
2017,Total - Gender,25 to 29 years,Prince Edward Island,11,10.4,10.4
2017,Total - Gender,30 to 34 years,Prince Edward Island,11,7.9,7.9
2017,Total - Gender,35 to 39 years,Prince Edward Island,11,7.7,7.7
2017,Total - Gender,40 to 44 years,Prince Edward Island,11,9.9,9.9
2017,Total - Gender,45 to 49 years,Prince Edward Island,11,9.4,9.4
2017,Total - Gender,50 to 54 years,Prince Edward Island,11,7.1,7.1
2017,Total - Gender,55 to 59 years,Prince Edward Island,11,9.1,9.1
2017,Total - Gender,60 to 64 years,Prince Edward Island,11,12.3,12.3
2017,Total - Gender,65 years and over,Prince Edward Island,11,11.3,11.3
2017,Total - Gender,65 to 69 years,Prince Edward Island,11,12.1,12.1
2017,Total - Gender,70 years and over,Prince Edward Island,11,,
2017,Men+,15 years and over,Prince Edward Island,11,11.5,11.5
2017,Men+,15 to 24 years,Prince Edward Island,11,16.1,16.1
2017,Men+,25 years and over,Prince Edward Island,11,10.7,10.7
2017,Men+,25 to 44 years,Prince Edward Island,11,10.8,10.8
2017,Men+,45 to 64 years,Prince Edward Island,11,10.9,10.9
2017,Men+,45 years and over,Prince Edward Island,11,10.6,10.6
2017,Men+,25 to 54 years,Prince Edward Island,11,10.3,10.3
2017,Men+,55 years and over,Prince Edward Island,11,12.3,12.3
2017,Men+,15 to 64 years,Prince Edward Island,11,11.4,11.4
2017,Men+,15 to 19 years,Prince Edward Island,11,20.8,20.8
2017,Men+,20 to 24 years,Prince Edward Island,11,13.2,13.2
2017,Men+,25 to 29 years,Prince Edward Island,11,10.0,10.0
2017,Men+,30 to 34 years,Prince Edward Island,11,10.3,10.3
2017,Men+,35 to 39 years,Prince Edward Island,11,10.0,10.0
2017,Men+,40 to 44 years,Prince Edward Island,11,13.2,13.2
2017,Men+,45 to 49 years,Prince Edward Island,11,11.1,11.1
2017,Men+,50 to 54 years,Prince Edward Island,11,8.2,8.2
2017,Men+,55 to 59 years,Prince Edward Island,11,8.7,8.7
2017,Men+,60 to 64 years,Prince Edward Island,11,17.1,17.1
2017,Men+,65 years and over,Prince Edward Island,11,12.5,12.5
2017,Men+,65 to 69 years,Prince Edward Island,11,,
2017,Men+,70 years and over,Prince Edward Island,11,,
2017,Women+,15 years and over,Prince Edward Island,11,8.3,8.3
2017,Women+,15 to 24 years,Prince Edward Island,11,11.3,11.3
2017,Women+,25 years and over,Prince Edward Island,11,7.8,7.8
2017,Women+,25 to 44 years,Prince Edward Island,11,7.8,7.8
2017,Women+,45 to 64 years,Prince Edward Island,11,7.5,7.5
2017,Women+,45 years and over,Prince Edward Island,11,7.7,7.7
2017,Women+,25 to 54 years,Prince Edward Island,11,7.4,7.4
2017,Women+,55 years and over,Prince Edward Island,11,9.9,9.9
2017,Women+,15 to 64 years,Prince Edward Island,11,8.2,8.2
2017,Women+,15 to 19 years,Prince Edward Island,11,16.0,16.0
2017,Women+,20 to 24 years,Prince Edward Island,11,8.1,8.1
2017,Women+,25 to 29 years,Prince Edward Island,11,11.1,11.1
2017,Women+,30 to 34 years,Prince Edward Island,11,5.4,5.4
2017,Women+,35 to 39 years,Prince Edward Island,11,5.4,5.4
2017,Women+,40 to 44 years,Prince Edward Island,11,9.5,9.5
2017,Women+,45 to 49 years,Prince Edward Island,11,7.5,7.5
2017,Women+,50 to 54 years,Prince Edward Island,11,6.0,6.0
2017,Women+,55 to 59 years,Prince Edward Island,11,9.5,9.5
2017,Women+,60 to 64 years,Prince Edward Island,11,10.3,10.3
2017,Women+,65 years and over,Prince Edward Island,11,10.0,10.0
2017,Women+,65 to 69 years,Prince Edward Island,11,,
2017,Women+,70 years and over,Prince Edward Island,11,,
2017,Total - Gender,15 years and over,Nova Scotia,12,8.7,8.7
2017,Total - Gender,15 to 24 years,Nova Scotia,12,16.4,16.4
2017,Total - Gender,25 years and over,Nova Scotia,12,7.4,7.4
2017,Total - Gender,25 to 44 years,Nova Scotia,12,7.7,7.7
2017,Total - Gender,45 to 64 years,Nova Scotia,12,7.2,7.2
2017,Total - Gender,45 years and over,Nova Scotia,12,7.1,7.1
2017,Total - Gender,25 to 54 years,Nova Scotia,12,7.3,7.3
2017,Total - Gender,55 years and over,Nova Scotia,12,7.6,7.6
2017,Total - Gender,15 to 64 years,Nova Scotia,12,8.8,8.8
2017,Total - Gender,15 to 19 years,Nova Scotia,12,21.3,21.3
2017,Total - Gender,20 to 24 years,Nova Scotia,12,13.5,13.5
2017,Total - Gender,25 to 29 years,Nova Scotia,12,8.9,8.9
2017,Total - Gender,30 to 34 years,Nova Scotia,12,7.6,7.6
2017,Total - Gender,35 to 39 years,Nova Scotia,12,7.5,7.5
2017,Total - Gender,40 to 44 years,Nova Scotia,12,6.7,6.7
2017,Total - Gender,45 to 49 years,Nova Scotia,12,6.7,6.7
2017,Total - Gender,50 to 54 years,Nova Scotia,12,6.7,6.7
2017,Total - Gender,55 to 59 years,Nova Scotia,12,7.2,7.2
2017,Total - Gender,60 to 64 years,Nova Scotia,12,8.8,8.8
2017,Total - Gender,65 years and over,Nova Scotia,12,6.6,6.6
2017,Total - Gender,65 to 69 years,Nova Scotia,12,6.8,6.8
2017,Total - Gender,70 years and over,Nova Scotia,12,,
2017,Men+,15 years and over,Nova Scotia,12,10.8,10.8
2017,Men+,15 to 24 years,Nova Scotia,12,19.7,19.7
2017,Men+,25 years and over,Nova Scotia,12,9.3,9.3
2017,Men+,25 to 44 years,Nova Scotia,12,9.9,9.9
2017,Men+,45 to 64 years,Nova Scotia,12,9.0,9.0
2017,Men+,45 years and over,Nova Scotia,12,8.8,8.8
2017,Men+,25 to 54 years,Nova Scotia,12,9.4,9.4
2017,Men+,55 years and over,Nova Scotia,12,9.0,9.0
2017,Men+,15 to 64 years,Nova Scotia,12,11.0,11.0
2017,Men+,15 to 19 years,Nova Scotia,12,25.0,25.0
2017,Men+,20 to 24 years,Nova Scotia,12,17.1,17.1
2017,Men+,25 to 29 years,Nova Scotia,12,12.0,12.0
2017,Men+,30 to 34 years,Nova Scotia,12,9.3,9.3
2017,Men+,35 to 39 years,Nova Scotia,12,10.5,10.5
2017,Men+,40 to 44 years,Nova Scotia,12,8.4,8.4
2017,Men+,45 to 49 years,Nova Scotia,12,7.8,7.8
2017,Men+,50 to 54 years,Nova Scotia,12,9.0,9.0
2017,Men+,55 to 59 years,Nova Scotia,12,8.3,8.3
2017,Men+,60 to 64 years,Nova Scotia,12,11.8,11.8
2017,Men+,65 years and over,Nova Scotia,12,6.7,6.7
2017,Men+,65 to 69 years,Nova Scotia,12,,
2017,Men+,70 years and over,Nova Scotia,12,,
2017,Women+,15 years and over,Nova Scotia,12,6.5,6.5
2017,Women+,15 to 24 years,Nova Scotia,12,13.1,13.1
2017,Women+,25 years and over,Nova Scotia,12,5.4,5.4
2017,Women+,25 to 44 years,Nova Scotia,12,5.4,5.4
2017,Women+,45 to 64 years,Nova Scotia,12,5.2,5.2
2017,Women+,45 years and over,Nova Scotia,12,5.4,5.4
2017,Women+,25 to 54 years,Nova Scotia,12,5.2,5.2
2017,Women+,55 years and over,Nova Scotia,12,5.8,5.8
2017,Women+,15 to 64 years,Nova Scotia,12,6.5,6.5
2017,Women+,15 to 19 years,Nova Scotia,12,17.8,17.8
2017,Women+,20 to 24 years,Nova Scotia,12,10.2,10.2
2017,Women+,25 to 29 years,Nova Scotia,12,5.6,5.6
2017,Women+,30 to 34 years,Nova Scotia,12,6.2,6.2
2017,Women+,35 to 39 years,Nova Scotia,12,4.6,4.6
2017,Women+,40 to 44 years,Nova Scotia,12,5.5,5.5
2017,Women+,45 to 49 years,Nova Scotia,12,5.7,5.7
2017,Women+,50 to 54 years,Nova Scotia,12,4.3,4.3
2017,Women+,55 to 59 years,Nova Scotia,12,5.9,5.9
2017,Women+,60 to 64 years,Nova Scotia,12,5.1,5.1
2017,Women+,65 years and over,Nova Scotia,12,6.5,6.5
2017,Women+,65 to 69 years,Nova Scotia,12,,
2017,Women+,70 years and over,Nova Scotia,12,,
2017,Total - Gender,15 years and over,New Brunswick,13,8.3,8.3
2017,Total - Gender,15 to 24 years,New Brunswick,13,13.1,13.1
2017,Total - Gender,25 years and over,New Brunswick,13,7.6,7.6
2017,Total - Gender,25 to 44 years,New Brunswick,13,6.8,6.8
2017,Total - Gender,45 to 64 years,New Brunswick,13,8.3,8.3
2017,Total - Gender,45 years and over,New Brunswick,13,8.2,8.2
2017,Total - Gender,25 to 54 years,New Brunswick,13,6.9,6.9
2017,Total - Gender,55 years and over,New Brunswick,13,9.5,9.5
2017,Total - Gender,15 to 64 years,New Brunswick,13,8.4,8.4
2017,Total - Gender,15 to 19 years,New Brunswick,13,17.4,17.4
2017,Total - Gender,20 to 24 years,New Brunswick,13,10.2,10.2
2017,Total - Gender,25 to 29 years,New Brunswick,13,9.6,9.6
2017,Total - Gender,30 to 34 years,New Brunswick,13,6.8,6.8
2017,Total - Gender,35 to 39 years,New Brunswick,13,6.5,6.5
2017,Total - Gender,40 to 44 years,New Brunswick,13,5.3,5.3
2017,Total - Gender,45 to 49 years,New Brunswick,13,7.8,7.8
